,h,t,r
209035,1989,76,34
209043,1812,11355,476
209048,641,1043,48
209052,9919,58,20
209066,9444,138,107
209079,3655,4039,34
209080,2497,3663,200
209084,5995,3341,20
209088,1020,1634,20
209099,10436,7732,21
209115,3966,58,20
209116,3597,1304,20
209123,7132,138,56
209129,3597,41,20
209141,9407,635,306
209142,3997,251,89
209146,6624,10266,109
209148,835,2328,20
209158,14660,3663,461
209159,566,35,17
209161,6652,58,48
209168,13452,7927,109
209175,289,138,56
209179,1549,1410,20
209192,8829,3846,21
209197,677,913,119
209219,1642,3381,20
209247,9317,58,20
209254,13149,10980,62
209263,1504,111,20
209273,7343,372,20
209284,6280,352,109
209288,861,118,20
209309,7834,35,17
209313,4046,251,21
209319,36,7488,350
209339,9353,58,48
209380,801,10724,197
209382,2243,1043,20
209383,6165,2216,84
209385,3924,251,89
209410,6306,12647,153
209421,7777,504,20
209435,4889,176,20
209436,4945,1043,20
209452,845,251,21
209459,7302,214,73
209465,5299,2744,200
209466,9780,214,73
209480,3372,214,73
209488,8623,635,20
209499,10800,11133,34
209500,5665,1925,20
209507,1000,58,84
209544,5075,58,84
209546,8493,1410,20
209567,11944,658,119
209570,1018,12473,34
209573,9130,2561,119
209577,4889,3170,20
209602,440,761,20
209622,10068,251,200
209632,8785,11447,281
209633,6469,4741,349
209638,7788,9961,119
209648,2842,372,20
209654,3622,58,48
209655,40,3839,20
209672,13916,11670,861
209706,11969,1043,48
209711,7834,251,21
209713,8433,1929,20
209721,11896,2328,20
209758,5515,0,566
209759,2885,3342,20
209766,343,635,20
209821,11702,3116,20
209827,7204,8775,119
209839,8322,58,84
209847,2883,2028,119
209849,8329,58,48
209854,7095,6997,349
209867,1056,58,48
209954,5145,35,17
209959,3454,58,48
209970,4684,2216,20
209972,6961,58,20
209993,2381,4136,123
209994,4550,176,20
209995,8880,138,258
210020,2611,13308,936
210021,1645,2695,20
210043,10321,251,21
210054,5078,635,20
210071,627,251,200
210073,9366,41,20
210083,7603,6459,119
210086,5613,1634,20
210114,623,278,20
210118,3581,278,84
210127,7445,41,20
210130,10161,58,84
210136,13685,920,154
210161,903,2984,119
210166,9649,2882,153
210178,4770,397,349
210246,153,58,84
210247,1315,111,20
210250,9806,2561,119
210251,6257,1043,20
210255,12602,7425,317
210262,11570,6307,550
210267,2727,761,20
210270,1617,3804,20
210278,8109,635,306
210279,2663,118,20
210300,677,214,73
210318,4199,1358,20
210324,1000,12053,153
210328,2171,251,21
210337,6241,41,20
210340,2460,58,84
210342,3672,58,84
210348,4485,214,73
210371,1874,635,20
210378,2267,251,200
210380,6461,635,20
210381,7582,76,34
210390,8915,3042,662
210393,11161,4442,119
210396,316,35,17
210409,10099,638,73
210419,3499,13573,62
210428,3803,1563,20
210429,10696,14391,153
210435,11071,58,84
210444,1417,11376,197
210459,6133,3797,119
210461,1469,1381,20
210472,11796,278,48
210493,4700,251,200
210494,1645,251,21
210496,5613,635,48
210499,4575,58,84
210500,801,11141,197
210503,8822,58,48
210508,8436,638,73
210515,3550,5891,119
210547,2442,138,258
210550,3960,251,89
210555,8560,635,609
210558,14115,638,73
210569,9918,2309,380
210574,10372,35,17
210577,9728,1358,20
210581,2150,2082,20
210588,8607,138,56
210590,3867,3839,20
210612,1842,251,89
210616,5460,3647,20
210620,11130,1574,119
210632,2777,140,20
210649,7197,10266,109
210661,5881,2229,145
210663,3929,12975,281
210670,4772,138,107
210680,5970,49,119
210685,2527,7139,476
210690,3584,3342,20
210709,10778,1563,321
210723,557,251,21
210724,6125,3252,567
210735,2678,1043,48
210760,6394,7732,21
210765,7633,4882,349
210766,2835,638,73
210772,12398,3116,84
210791,6292,3916,153
210814,4855,251,200
210832,9121,6402,109
210838,9941,7591,281
210843,10624,58,84
210850,7155,1381,20
210863,8702,251,21
210867,9107,2367,119
210873,887,14137,123
210874,2383,58,84
210891,1692,638,73
210896,13825,7580,464
210904,4684,0,20
210907,4861,10598,20
210913,5134,58,84
210922,3659,138,56
210929,2139,3839,317
210953,2585,214,73
210962,4282,35,17
210968,1397,2114,20
210972,5705,214,73
210988,4055,176,20
210998,4316,11337,231
211001,13705,251,726
211032,3073,58,84
211034,7206,154,62
211050,855,2603,20
211052,11763,706,84
211075,6484,138,56
211100,14079,14123,643
211110,777,1785,84
211112,4760,3647,20
211118,5716,58,20
211126,10669,1785,20
211139,110,3341,20
211140,12602,251,461
211160,2842,3839,20
211164,12513,58,267
211189,3163,3916,153
211196,3584,247,20
211200,11567,2882,153
211201,4053,214,73
211216,1829,803,20
211219,10567,58,84
211239,7924,638,73
211248,8043,3663,21
211254,6560,58,445
211271,4179,3916,153
211273,4368,41,20
211280,13691,715,317
211282,8828,2028,154
211285,10865,138,258
211287,2972,10470,34
211291,10505,1410,20
211315,7410,11568,281
211316,7755,4748,20
211322,9320,58,84
211325,7533,657,154
211338,797,10620,281
211357,2895,58,48
211359,12210,251,501
211362,11062,1688,20
211385,11702,504,20
211388,12476,12695,154
211389,3144,140,20
211394,226,443,20
211426,7866,327,20
211427,4814,58,422
211443,1506,2254,20
211447,12928,10793,153
211481,3330,58,84
211484,6517,1732,20
211486,11383,13318,62
211526,7572,14308,95
211534,768,12649,306
211540,11702,1358,20
211552,8410,6457,579
211593,6730,251,200
211595,3257,118,20
211597,367,138,766
211603,13070,3138,501
211618,7727,247,48
211634,4800,35,17
211645,2986,12053,153
211666,8390,251,21
211683,6573,138,56
211686,4931,58,422
211701,6250,138,56
211708,10250,138,56
211711,8417,638,73
211730,3633,251,21
211742,2600,5558,119
211744,5556,214,73
211752,2034,1544,191
211755,9414,10725,501
211758,2656,75,62
211772,3351,635,48
211778,4210,1732,20
211789,4127,58,48
211808,365,1381,20
211812,933,138,56
211836,11335,111,84
211837,1295,9657,153
211847,4670,58,20
211871,11504,3279,20
211876,10553,35,17
211892,9214,214,73
211898,971,10348,153
211905,566,11355,476
211914,8564,504,84
211930,455,58,84
211934,12891,6402,191
211945,3449,214,73
211963,6466,6402,191
211969,8513,214,73
211991,3144,3839,20
211992,6872,1925,20
211995,4133,3296,119
211996,4210,828,17
212008,1187,35,17
212013,14740,1649,321
212016,6141,1785,20
212039,10900,9698,119
212046,3053,176,20
212086,11896,761,20
212089,9465,251,21
212112,694,2361,153
212125,1388,5597,123
212159,9038,214,73
212167,4474,58,48
212186,8296,4735,281
212195,10542,657,154
212196,11215,598,153
212209,2176,2328,20
212210,1958,58,20
212238,9380,251,200
212273,1505,58,84
212278,1617,8821,476
212279,5532,1304,20
212285,3007,9158,197
212294,12940,11376,197
212307,11425,6402,109
212318,12909,12568,62
212330,3012,3663,200
212334,7559,314,20
212335,7400,638,73
212340,2075,3116,84
212374,2724,58,20
212385,34,3341,20
212396,36,1833,350
212404,3135,3632,21
212420,3597,2082,20
212424,5843,714,20
212445,10587,58,422
212448,3205,58,20
212451,7864,3916,153
212461,13084,1785,317
212462,4773,1563,20
212504,1161,35,17
212512,12085,5165,21
212532,3968,251,21
212534,10086,58,84
212555,4118,638,73
212558,4223,35,17
212569,6202,4903,316
212571,2340,251,655
212579,10050,251,89
212591,8960,6637,20
212592,6741,1929,20
212613,12412,638,73
212648,2185,352,109
212656,3989,714,20
212665,5709,140,20
212666,2466,1563,20
212670,1604,58,48
212675,887,6009,123
212686,2256,6949,21
212691,752,4952,197
212694,1983,1358,84
212700,10138,4628,109
212704,6363,3123,20
212707,6640,2547,119
212712,12963,9626,154
212715,6670,251,21
212737,1007,58,48
212739,10814,14069,153
212745,11961,879,109
212754,12670,214,73
212764,11828,76,153
212765,10300,2082,321
212788,8390,2778,20
212791,1291,8875,530
212798,503,41,20
212828,3160,443,84
212835,4686,58,84
212854,1614,1511,123
212873,3888,2882,153
212879,867,4628,191
212882,8082,5637,119
212894,11555,138,519
212908,14610,1726,464
212909,3842,58,48
212930,4967,75,119
212932,10888,638,73
212944,7688,2028,119
212949,7348,1043,48
212960,7898,251,21
213018,5026,138,56
213020,4478,251,501
213024,12029,4628,191
213040,4626,35,17
213049,11427,58,48
213055,6061,714,20
213058,2521,2882,153
213083,3967,58,84
213085,3127,3273,20
213124,11911,6359,235
213131,721,3342,317
213137,11465,14088,153
213141,5917,598,34
213150,3928,140,20
213161,13855,251,89
213167,2847,13523,963
213179,11116,35,17
213181,4477,247,20
213183,6527,58,48
213200,11527,138,56
213209,11574,314,20
213216,5794,251,21
213217,3038,1544,191
213229,4741,8875,530
213255,6109,3477,20
213260,6209,4115,20
213264,8592,1785,20
213302,251,6912,609
213308,942,12194,21
213309,7967,3632,200
213312,8448,1043,445
213326,10576,58,84
213339,125,251,662
213340,3538,3116,20
213354,7688,214,73
213355,4125,638,73
213369,4757,1563,20
213381,7988,251,200
213387,965,5624,21
213414,4314,35,17
213420,8644,8821,476
213435,6608,879,191
213468,8046,4545,464
213473,12457,251,655
213489,3362,443,84
213490,11230,2028,119
213496,12708,58,84
213517,1549,140,20
213519,337,657,119
213549,1253,214,73
213559,10104,8622,235
213562,1331,714,20
213573,1201,1785,445
213601,3050,58,84
213613,13345,1381,84
213614,4127,3632,21
213649,3452,251,200
213663,13715,58,84
213666,7558,706,84
213686,8308,138,56
213691,1470,138,56
213693,8152,3341,20
213698,8376,2882,153
213706,3764,58,48
213709,9902,8053,119
213715,1229,278,20
213716,14296,657,154
213717,8407,3116,20
213721,887,12631,123
213734,3044,58,84
213761,8121,8053,62
213762,2370,58,422
213781,3071,251,21
213788,1604,9929,20
213818,133,3839,20
213829,9326,58,84
213832,1642,8590,20
213833,7908,278,20
213834,12857,6027,530
213839,8631,35,17
213873,1113,10724,1213
213884,10396,7342,109
213886,14749,2695,405
213894,5455,58,84
213899,8098,278,20
213906,13033,58,422
213920,2431,138,56
213924,2150,176,48
213931,2752,638,73
213933,3977,138,107
213941,1628,3708,21
213947,8330,35,17
213951,8634,2409,119
213952,647,111,20
213954,9545,13600,501
213960,5442,251,89
213971,6794,3854,119
213973,2659,214,73
213983,2678,465,20
214010,9398,4496,119
214019,4804,1358,20
214034,9918,5641,380
214058,14750,981,294
214068,10411,2082,20
214074,1519,1929,20
214086,10581,138,107
214102,1042,138,258
214107,14110,913,62
214117,5995,1304,20
214149,263,2379,325
214152,36,10924,350
214164,2466,4748,20
214173,6398,58,84
214176,2386,2216,20
214186,6835,2216,20
214194,7343,2146,20
214214,7754,1785,48
214220,3947,1732,20
214230,7866,482,20
214234,11290,1929,20
214246,2139,251,461
214257,5155,58,84
214266,150,761,20
214271,4477,1732,20
214281,11557,1544,191
214286,4388,638,73
214327,11278,214,73
214337,2678,986,21
214358,878,2674,123
214362,4411,714,20
214370,9394,214,73
214376,7308,214,73
214380,440,176,20
214391,3604,3262,566
214394,8525,1785,48
214409,1519,3123,20
214424,3811,4148,20
214429,5519,1304,20
214459,3266,10793,34
214466,12525,58,84
214478,4647,2082,20
214495,4409,58,20
214514,118,138,524
214530,835,443,20
214532,1888,504,84
214540,9272,58,84
214546,8448,1381,20
214554,2419,11544,109
214557,1769,2925,281
214560,3144,2082,20
214567,8761,2984,119
214578,7849,874,119
214618,4129,251,200
214621,6242,638,73
214632,4792,251,21
214662,4407,58,321
214699,2639,1264,119
214708,3225,4856,109
214742,6519,13400,119
214748,5451,3663,21
214759,3631,314,20
214816,5297,3477,20
214820,7809,3916,153
214826,4055,3116,20
214831,3725,1389,145
214854,1661,12194,21
214873,3946,372,20
214901,8296,2725,281
214910,4583,251,461
214922,10679,138,107
214924,4285,138,107
214929,3007,11571,197
214942,3866,2151,20
214943,3635,58,84
214955,5631,2882,153
214963,521,4003,20
214966,6714,58,20
214970,2285,11814,109
214974,5995,546,20
215011,3940,214,459
215013,3928,443,20
215015,7276,761,20
215018,4756,1304,20
215031,23,58,20
215033,2927,12473,34
215084,2063,214,459
215131,9407,1358,20
215132,6523,3663,21
215134,664,1410,20
215145,7063,251,21
215146,7064,2516,334
215161,976,1634,20
215162,6311,49,294
215165,1499,35,17
215172,3764,3342,20
215190,5638,443,48
215191,933,58,20
215205,2886,3116,20
215206,10449,251,21
215213,3877,3123,84
215214,7777,5103,20
215220,3666,3381,48
215228,4302,247,20
215236,11744,58,84
215238,5983,214,73
215243,8715,35,17
215257,1475,214,73
215260,4982,314,20
215262,1009,58,48
215281,2724,251,21
215306,5225,12125,281
215324,479,986,21
215346,4953,3663,21
215372,1261,706,84
215375,3967,214,73
215384,4899,474,222
215394,1050,1688,20
215396,7857,140,20
215401,7433,6402,109
215408,8644,35,17
215416,2029,635,84
215419,7228,140,20
215424,9136,3381,84
215432,11431,251,89
215434,3209,58,48
215453,7044,879,109
215459,4486,1410,20
215496,521,2146,20
215512,3957,6993,20
215519,8943,251,21
215526,2326,35,17
215533,11896,247,20
215551,11526,4854,123
215554,4708,2028,119
215561,5000,10124,281
215562,2746,10215,145
215579,4067,9710,119
215581,2438,138,56
215583,2327,176,20
215587,7063,3647,20
215603,2466,3647,20
215608,2176,278,20
215626,2489,4279,331
215633,9068,11376,197
215657,3646,2082,20
215660,12166,2767,119
215662,2521,504,84
215670,3408,278,20
215678,13801,8504,84
215692,10407,879,109
215698,4055,251,21
215703,7457,176,20
215709,9754,58,48
215745,1050,138,56
215748,7705,214,73
215772,5735,251,200
215781,1633,35,17
215784,439,9097,566
215797,8281,35,17
215799,282,251,21
215807,7334,1043,20
215811,318,11055,84
215829,9339,214,73
215838,10372,5165,21
215839,7966,251,200
215843,6757,251,21
215859,10738,251,89
215867,4268,58,20
215876,5061,4856,109
215902,1008,474,127
215923,1642,111,20
215935,7124,314,20
215943,6037,635,422
215991,3506,214,73
215994,1315,1304,20
215997,5601,138,56
216000,4199,251,21
216010,4558,13412,191
216034,4386,214,73
216042,4849,140,20
216057,7663,638,73
216072,7210,2878,368
216096,5582,140,20
216118,9590,138,524
216119,6202,11139,316
216144,7622,3839,20
216149,3986,58,48
216161,5881,8435,145
216175,4945,2114,20
216212,10301,251,21
216213,3394,714,20
216221,3170,138,524
216236,6192,214,73
216249,36,0,350
216260,5033,176,20
216284,3024,638,73
216296,5460,635,20
216307,6003,1410,48
216315,2366,1034,20
216320,10331,58,84
216321,10008,1544,191
216348,9368,58,84
216356,2451,3663,21
216365,3257,176,20
216375,11310,5312,20
216381,4984,251,21
216397,7468,714,20
216403,2893,5624,21
216413,7690,35,17
216420,1642,278,20
216423,4889,3212,20
216427,7891,214,73
216441,4647,635,20
216462,8454,176,84
216465,10063,41,20
216472,7358,638,73
216485,5652,111,20
216498,7243,251,655
216517,5166,1068,119
216523,4292,58,20
216530,12842,3878,178
216539,2304,635,84
216562,7562,58,48
216563,7343,761,20
216564,49,1314,34
216570,7445,443,20
216574,3228,58,48
216583,36,11670,350
216586,97,214,73
216592,606,214,73
216608,1839,2778,20
216609,10862,1043,48
216616,8800,2107,20
216638,2327,1882,48
216641,7612,278,20
216647,7813,7611,153
216653,2451,3632,21
216680,2528,41,20
216683,2494,58,84
216689,306,58,48
216695,2441,443,84
216714,3284,10376,119
216750,10915,251,200
216756,5531,214,73
216760,3597,1732,20
216772,6924,638,73
216775,12474,2328,84
216778,12608,176,20
216782,5523,1542,567
216797,2886,443,20
216803,9362,635,84
216812,6253,58,20
216847,8664,2878,368
216862,629,138,56
216865,3408,2151,20
216884,2106,118,20
216916,6938,35,17
216920,324,35,17
216939,8956,214,73
216942,3887,214,73
216972,8257,14756,333
216975,1898,58,48
216979,7355,138,258
216982,10343,111,84
216985,189,58,84
216995,1066,138,56
216996,3847,4448,178
217007,4301,2603,20
217029,6196,138,56
217030,5368,58,84
217033,9938,176,48
217036,845,111,20
217037,4407,2107,321
217047,6468,504,20
217051,8281,138,56
217064,4196,138,56
217092,3818,1542,567
217108,7861,214,73
217112,4036,2878,368
217116,6468,3647,20
217118,12921,879,109
217137,4795,10266,109
217143,5340,58,20
217158,458,58,48
217167,12844,2028,62
217170,1836,10188,333
217171,9160,352,109
217197,797,7411,281
217218,878,5528,123
217253,6835,3804,20
217263,7077,247,317
217290,2338,7611,153
217302,578,58,48
217303,36,1068,350
217313,8837,1381,20
217337,623,1634,20
217345,11763,214,73
217349,10411,635,20
217369,11088,214,73
217370,11465,3795,119
217388,2431,327,48
217425,10389,1443,1047
217444,2526,635,20
217458,4367,482,349
217465,11116,1304,20
217466,7244,35,17
217500,1020,1358,20
217519,7857,4685,20
217522,12863,35,17
217566,11213,4628,191
217583,855,138,56
217603,9060,58,84
217608,4726,58,48
217627,2080,1785,48
217631,6948,58,48
217646,9220,214,73
217648,698,41,20
217694,1627,635,84
217710,4533,251,21
217712,7965,3141,56
217721,4647,35,17
217725,9336,5203,109
217735,2777,1358,20
217741,1839,1634,20
217771,887,7066,123
217776,942,176,20
217803,8582,3342,321
217814,14244,635,84
217826,3583,251,21
217839,1055,6307,550
217842,10202,12339,119
217853,11574,1785,48
217859,132,6352,119
217871,9224,214,73
217872,802,3839,20
217887,7276,1785,20
217889,1981,35,17
217898,3144,314,20
217919,2798,138,56
217920,13940,6402,109
217923,36,7219,350
217924,2949,4798,21
217926,880,138,56
217931,5055,879,191
217937,9407,1043,20
217950,3454,3341,20
217955,2595,2151,20
217978,8958,76,153
217981,8863,58,48
217984,2884,10118,567
217997,2197,2379,325
218017,3803,140,20
218035,13540,4628,191
218044,2386,1925,20
218045,12664,3116,84
218048,1193,5641,84
218051,7909,2603,20
218063,2217,1348,316
218065,7668,35,17
218067,7635,251,615
218069,133,1043,20
218119,7485,638,73
218122,12038,138,107
218132,6839,251,21
218137,1769,10464,281
218145,12201,214,73
218154,5942,138,524
218189,3127,3279,20
218208,7294,3116,84
218213,10868,635,321
218216,1200,58,84
218221,5065,251,21
218252,5589,986,21
218260,1829,1785,48
218275,10296,58,84
218284,8210,14079,281
218285,8800,176,20
218295,8307,3273,20
218298,4455,8545,294
218301,6220,1508,379
218334,1029,1043,84
218348,1881,3341,20
218361,8870,103,17
218403,11031,140,380
218417,4302,314,20
218436,11468,9406,109
218448,3858,58,48
218454,1685,35,17
218462,5876,58,84
218480,3929,10647,281
218520,8324,58,20
218557,9267,7580,154
218564,8650,214,73
218585,275,706,84
218594,7005,251,21
218596,3999,58,84
218601,282,41,20
218602,2081,443,20
218605,5881,710,145
218616,863,2409,62
218627,6872,7580,20
218631,1397,1634,20
218635,11373,49,294
218640,2180,138,56
218651,5451,58,20
218660,7,58,84
218667,2327,451,21
218676,6250,828,17
218690,3144,58,445
218691,5144,138,519
218693,6109,1410,20
218703,481,176,20
218714,6498,2018,119
218737,8066,214,73
218750,2800,314,20
218772,4981,138,56
218786,12961,879,191
218787,10279,6307,550
218791,10049,2812,119
218796,845,3839,20
218808,2237,176,20
218825,8225,214,73
218826,4946,49,294
218830,5126,635,20
218834,4722,278,20
218837,2493,3626,123
218889,12722,4154,119
218891,10386,2328,20
218895,9681,214,73
218907,10663,2028,119
218913,9711,828,17
218927,4261,1785,20
218946,6257,314,20
218952,452,251,21
218955,2608,251,200
218987,5519,443,20
218989,3105,6402,191
219008,3576,635,20
219016,7903,10470,34
219020,10144,138,56
219029,11172,638,73
219040,6162,635,306
219046,8001,706,84
219064,150,1304,20
219070,5613,443,20
